ID	Block	Trial	TTrial	Task	CorrectKey	RT	Resp	Error	imageShown	totalEarned	LeftCorrect	RightCorrect	Response	DelayStep	totalTime	RTBASELINE	DELAY	DelayArea	blockType	LEFTREWARD	RIGHTREWARD	LeftTask	RightTask	CURRENTTASKSQUARE	LeftPos	RightPos	LeftImg	RightImg
68	46	139	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 
68	46	140	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	46	141	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 
68	46	142	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 
68	46	143	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 
68	46	144	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	46	145	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	46	146	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 
68	46	147	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	46	148	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPRIGHT 	UPRIGHT 
68	46	149	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 
68	46	150	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	46	151	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPRIGHT 	DOWNLEFT 
68	46	152	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	46	153	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 
68	46	154	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	46	155	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPLEFT 	DOWNLEFT 
68	46	156	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	UPLEFT 	UPRIGHT 	DOWNRIGHT 
68	46	157	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 	UPLEFT 
68	46	158	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	46	159	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	UPRIGHT 
68	46	160	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNLEFT 	UPRIGHT 
68	46	161	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 
68	46	162	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	46	163	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 	UPLEFT 
68	46	164	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 
68	46	165	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPRIGHT 	DOWNLEFT 
68	46	166	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	UPRIGHT 	UPLEFT 
68	46	167	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	46	168	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	46	169	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 
68	46	170	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	46	171	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	46	172	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 
68	46	173	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 	UPRIGHT 
68	46	174	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	46	175	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	46	176	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	46	177	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	46	178	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	46	179	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 
68	46	180	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	UPLEFT 	UPLEFT 
68	46	181	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 
68	46	182	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	UPRIGHT 
68	46	183	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	46	184	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	DOWNLEFT 
68	46	185	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	46	186	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	UPRIGHT 
68	46	187	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 	DOWNRIGHT 
68	46	188	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 
68	46	189	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 	UPRIGHT 
68	46	190	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 
68	46	191	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	46	192	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNLEFT 
68	46	193	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	46	194	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 
68	46	195	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	46	196	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	46	197	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 
68	46	198	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	46	199	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	46	200	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	1	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 
68	47	1	1365	 	0	0.764643	NaN	0	 	3435	UPLEFT 	DOWNLEFT 	UPLEFT 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	LEFT 	DOWNRIGHT 	UPLEFT 	UPLEFT 	DOWNLEFT 
68	47	2	1366	 	0	0.472043	NaN	0	DALL·E 2022-09-14 11.25.05 - poltergeist drinking coffee at a coffee shop, photorealistic _c.jpg 	3442.5	DOWNLEFT 	UPLEFT 	DOWNLEFT 	1	0.401363	0.837875	1.73924	0	1	7.5	1	NaN	NaN	LEFT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	47	3	1367	 	0	0.502579	NaN	0	DALL·E 2022-10-04 10.02.31 - cute baby rabbit_c.jpg 	3450	DOWNLEFT 	UPLEFT 	DOWNLEFT 	2	0.923134	0.837875	2.26101	0	1	7.5	1	NaN	NaN	LEFT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	47	4	1368	 	0	0.535614	NaN	0	DALL·E 2022-09-14 11.23.10 - futuristic neon city, photorealistic, synthwave _c.jpg 	3457.5	DOWNLEFT 	UPLEFT 	DOWNLEFT 	3	1.60144	0.837875	2.93931	0	1	7.5	1	NaN	NaN	LEFT 	UPLEFT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	47	5	1369	 	0	0.443272	NaN	0	DALL·E 2022-09-28 12.14.03 - swan swimming in the sea at full moon, photo realistic, cinematic colour photorealistic, high details, ultra HD, hyperrealistic, highly detailed, scen_c.jpg 	3465	DOWNLEFT 	UPLEFT 	DOWNLEFT 	4	2.48323	0.837875	3.82111	0	1	7.5	1	NaN	NaN	LEFT 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 
68	47	6	1370	 	0	0.591583	NaN	0	DALL·E 2022-09-28 12.23.43 - flowers as clouds over a beautiful landscape in the mountains, digital art_c.jpg 	3472.5	UPLEFT 	DOWNLEFT 	UPLEFT 	5	3.62956	0.837875	4.96744	0	1	7.5	1	NaN	NaN	LEFT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 
68	47	7	1371	 	0	0.376877	NaN	0	DALL·E 2022-09-20 10.38.47 - giant stone golem sitting on a bench in a park, photorealistic _c.jpg 	3480	UPLEFT 	UPRIGHT 	UPLEFT 	6	5.11979	0.837875	6.45767	0	1	7.5	1	NaN	NaN	LEFT 	UPRIGHT 	DOWNLEFT 	UPLEFT 	UPRIGHT 
68	47	8	1372	 	0	0.622419	NaN	0	DALL·E 2022-09-14 11.26.53 - the dark lord photorealistic _c.jpg 	3487.5	DOWNLEFT 	DOWNLEFT 	DOWNLEFT 	7	7.05709	0.837875	8.39497	0	1	7.5	1	NaN	NaN	LEFT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 
68	47	9	1373	 	0	0.852473	NaN	0	DALL·E 2022-09-15 12.37.33 - robot telling hilarious joke, humans laughing, photorealistic_c.jpg 	3495	UPRIGHT 	DOWNRIGHT 	UPRIGHT 	8	9.57558	0.837875	10.9135	0	1	7.5	1	NaN	NaN	LEFT 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	47	10	1374	 	0	0.533382	NaN	0	 	3496	UPRIGHT 	UPLEFT 	UPLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	UPLEFT 
68	47	11	1375	 	0	0.426027	NaN	0	 	3497	DOWNLEFT 	UPRIGHT 	UPRIGHT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 
68	47	12	1376	 	0	0.459251	NaN	0	 	3498	DOWNRIGHT 	DOWNRIGHT 	DOWNRIGHT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 
68	47	13	1377	 	0	0.459611	NaN	0	 	3499	DOWNRIGHT 	UPRIGHT 	UPRIGHT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 
68	47	14	1378	 	0	0.475283	NaN	0	 	3500	UPLEFT 	UPLEFT 	UPLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	47	15	1379	 	0	0.634971	NaN	0	 	3501	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPLEFT 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	47	16	1380	 	0	0.459353	NaN	0	 	3502	DOWNLEFT 	UPLEFT 	UPLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	47	17	1381	 	0	0.442597	NaN	0	 	3503	DOWNLEFT 	UPLEFT 	UPLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPLEFT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	47	18	1382	 	0	0.491612	NaN	0	 	3504	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	DOWNRIGHT 	UPLEFT 	UPRIGHT 	DOWNRIGHT 
68	47	19	1383	 	0	0.441997	NaN	0	 	3505	UPRIGHT 	UPRIGHT 	UPRIGHT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPLEFT 	UPLEFT 	UPRIGHT 	UPRIGHT 
68	47	20	1384	 	0	0.458693	NaN	0	 	3506	UPLEFT 	DOWNLEFT 	DOWNLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNLEFT 
68	47	21	1385	 	0	0.475237	NaN	0	 	3507	UPRIGHT 	UPRIGHT 	UPRIGHT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPLEFT 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 
68	47	22	1386	 	0	0.482042	NaN	0	 	3508	UPRIGHT 	UPRIGHT 	UPRIGHT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	DOWNLEFT 	UPLEFT 	UPRIGHT 	UPRIGHT 
68	47	23	1387	 	0	0.504604	NaN	0	 	3509	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	DOWNLEFT 	UPLEFT 	UPRIGHT 	DOWNLEFT 
68	47	24	1388	 	0	0.438824	NaN	0	 	3510	DOWNLEFT 	UPLEFT 	UPLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	47	25	1389	 	0	0.463508	NaN	0	 	3511	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	DOWNLEFT 	UPLEFT 	UPRIGHT 	DOWNLEFT 
68	47	26	1390	 	0	0.503426	NaN	0	 	3512	UPLEFT 	UPRIGHT 	UPRIGHT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPRIGHT 	DOWNLEFT 	UPLEFT 	UPRIGHT 
68	47	27	1391	 	0	0.37284	NaN	1	 	3512	DOWNLEFT 	DOWNLEFT 	UPLEFT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	UPLEFT 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 
68	47	28	1392	 	0	0.567936	NaN	0	 	3513	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 	9	12.8496	0.837875	14.1875	0	1	7.5	1	NaN	NaN	RIGHT 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 
68	47	29	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	9	0	0.837875	14.1875	0	1	7.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 
68	47	30	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPLEFT 	DOWNLEFT 
68	47	31	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 
68	47	32	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPRIGHT 	DOWNLEFT 
68	47	33	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 
68	47	34	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 
68	47	35	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	47	36	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 
68	47	37	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPRIGHT 	DOWNRIGHT 
68	47	38	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	47	39	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNLEFT 	UPRIGHT 
68	47	40	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 
68	47	41	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 	UPLEFT 
68	47	42	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	47	43	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 
68	47	44	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPLEFT 	UPRIGHT 
68	47	45	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	7.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
